tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file
2000-306,St. Poelten,Clay,32,A,20000522,13,102776,7.0,,Andrew Ilie,R,180.0,AUS,24.0,103781,,Q,Jurgen Melzer,L,183.0,AUT,19.0,6-4 7-6(2),3,R32,82.0,6.0,4.0,84.0,38.0,29.0,20.0,11.0,5.0,8.0,0.0,3.0,67.0,36.0,22.0,15.0,11.0,1.0,5.0,52.0,762.0,437.0,56.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,14,101969,,,Orlin Stanoytchev,R,185.0,BUL,28.6,102567,,,George Bastl,R,183.0,SUI,25.1,3-6 6-3 6-3,3,R32,104.0,7.0,4.0,79.0,48.0,32.0,15.0,13.0,6.0,10.0,1.0,4.0,76.0,43.0,27.0,15.0,14.0,4.0,10.0,105.0,382.0,75.0,569.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,15,101843,,WC,Sergi Bruguera,R,188.0,ESP,29.3,102238,,,Alberto Berasategui,R,173.0,ESP,26.8,6-3 2-6 6-3,3,R32,92.0,2.0,0.0,72.0,47.0,37.0,5.0,13.0,8.0,13.0,0.0,7.0,85.0,56.0,30.0,13.0,13.0,4.0,10.0,213.0,159.0,82.0,494.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,16,101543,,,Jeff Tarango,L,180.0,USA,31.5,102882,2.0,,Mark Philippoussis,R,196.0,AUS,23.5,1-6 6-4 6-3,3,R32,81.0,5.0,2.0,80.0,46.0,37.0,18.0,13.0,4.0,6.0,13.0,4.0,65.0,34.0,27.0,19.0,13.0,2.0,4.0,64.0,669.0,25.0,1145.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,17,102287,,,Albert Portas,R,188.0,ESP,26.5,102247,,,Andrea Gaudenzi,R,183.0,ITA,26.8,6-2 6-0,3,R16,58.0,1.0,1.0,45.0,22.0,19.0,12.0,7.0,1.0,1.0,2.0,0.0,46.0,32.0,14.0,5.0,7.0,1.0,6.0,71.0,589.0,74.0,575.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,18,102869,,,Galo Blanco,R,173.0,ESP,23.6,103082,,,Markus Hantschk,R,188.0,GER,22.5,6-4 6-2,3,R16,73.0,6.0,1.0,52.0,32.0,25.0,11.0,9.0,3.0,4.0,1.0,2.0,59.0,31.0,21.0,11.0,9.0,5.0,9.0,70.0,593.0,94.0,428.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,19,102446,3.0,,Andrei Medvedev,R,193.0,UKR,25.7,103294,,,Christophe Rochus,R,170.0,BEL,21.4,6-4 6-4,3,R16,75.0,4.0,2.0,67.0,38.0,29.0,12.0,10.0,4.0,6.0,0.0,1.0,74.0,45.0,29.0,10.0,10.0,8.0,12.0,21.0,1191.0,93.0,445.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,20,102318,,,Andrei Pavel,R,183.0,ROU,26.3,102998,,,Jan Michael Gambill,R,190.0,USA,22.9,6-3 7-5,3,R16,81.0,1.0,1.0,66.0,46.0,26.0,11.0,10.0,3.0,6.0,8.0,6.0,61.0,34.0,22.0,8.0,11.0,2.0,8.0,43.0,813.0,67.0,621.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,21,102548,,,Juan Antonio Marin,R,175.0,CRC,25.2,102854,6.0,,Sjeng Schalken,R,193.0,NED,23.7,4-6 6-3 6-4,3,R16,131.0,0.0,5.0,99.0,59.0,38.0,20.0,15.0,10.0,14.0,5.0,8.0,84.0,44.0,31.0,19.0,14.0,6.0,11.0,77.0,541.0,39.0,841.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,22,103182,,,Markus Hipfl,R,178.0,AUT,22.0,102905,4.0,,Stefan Koubek,L,175.0,AUT,23.3,6-2 6-1,3,R16,56.0,1.0,0.0,39.0,25.0,19.0,10.0,7.0,0.0,0.0,4.0,3.0,56.0,31.0,17.0,9.0,8.0,5.0,10.0,115.0,356.0,31.0,941.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,23,102776,7.0,,Andrew Ilie,R,180.0,AUS,24.0,101969,,,Orlin Stanoytchev,R,185.0,BUL,28.6,4-6 6-3 6-2,3,R16,98.0,10.0,4.0,79.0,45.0,34.0,17.0,14.0,4.0,7.0,4.0,7.0,74.0,38.0,24.0,16.0,13.0,3.0,8.0,52.0,762.0,105.0,382.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,24,101543,,,Jeff Tarango,L,180.0,USA,31.5,101843,,WC,Sergi Bruguera,R,188.0,ESP,29.3,6-4 6-1,3,R16,72.0,5.0,1.0,52.0,37.0,33.0,4.0,8.0,1.0,1.0,3.0,2.0,68.0,35.0,21.0,14.0,9.0,6.0,10.0,64.0,669.0,213.0,159.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,25,102287,,,Albert Portas,R,188.0,ESP,26.5,102869,,,Galo Blanco,R,173.0,ESP,23.6,6-7(6) 6-3 6-4,3,QF,127.0,3.0,2.0,95.0,67.0,49.0,19.0,16.0,2.0,3.0,6.0,2.0,97.0,57.0,41.0,22.0,15.0,7.0,10.0,71.0,589.0,70.0,593.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,26,102318,,,Andrei Pavel,R,183.0,ROU,26.3,102446,3.0,,Andrei Medvedev,R,193.0,UKR,25.7,6-4 2-6 6-2,3,QF,101.0,3.0,1.0,68.0,45.0,30.0,14.0,13.0,0.0,3.0,5.0,3.0,113.0,68.0,45.0,17.0,13.0,11.0,15.0,43.0,813.0,21.0,1191.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,27,102548,,,Juan Antonio Marin,R,175.0,CRC,25.2,103182,,,Markus Hipfl,R,178.0,AUT,22.0,6-3 6-4,3,QF,85.0,3.0,2.0,69.0,44.0,29.0,13.0,10.0,5.0,7.0,1.0,2.0,61.0,43.0,23.0,9.0,9.0,3.0,7.0,77.0,541.0,115.0,356.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,28,102776,7.0,,Andrew Ilie,R,180.0,AUS,24.0,101543,,,Jeff Tarango,L,180.0,USA,31.5,7-5 6-3,3,QF,72.0,11.0,2.0,57.0,30.0,25.0,15.0,11.0,0.0,1.0,5.0,1.0,59.0,37.0,21.0,14.0,10.0,5.0,8.0,52.0,762.0,64.0,669.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,29,102318,,,Andrei Pavel,R,183.0,ROU,26.3,102287,,,Albert Portas,R,188.0,ESP,26.5,2-6 6-3 6-2,3,SF,89.0,3.0,2.0,74.0,50.0,31.0,14.0,13.0,3.0,6.0,2.0,2.0,70.0,40.0,27.0,16.0,12.0,2.0,6.0,43.0,813.0,71.0,589.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,30,102776,7.0,,Andrew Ilie,R,180.0,AUS,24.0,102548,,,Juan Antonio Marin,R,175.0,CRC,25.2,6-1 7-6(3),3,SF,85.0,4.0,3.0,68.0,34.0,29.0,20.0,10.0,3.0,3.0,1.0,2.0,71.0,44.0,26.0,15.0,9.0,5.0,7.0,52.0,762.0,77.0,541.0,atp_matches_2000.csv
2000-306,St. Poelten,Clay,32,A,20000522,31,102318,,,Andrei Pavel,R,183.0,ROU,26.3,102776,7.0,,Andrew Ilie,R,180.0,AUS,24.0,7-5 3-6 6-2,3,F,137.0,7.0,2.0,104.0,73.0,46.0,14.0,14.0,5.0,9.0,4.0,7.0,120.0,52.0,32.0,32.0,15.0,15.0,21.0,43.0,813.0,52.0,762.0,atp_matches_2000.csv
2000-308,Munich,Clay,32,A,20000501,1,102358,1.0,,Thomas Enqvist,R,190.0,SWE,26.1,102318,,,Andrei Pavel,R,183.0,ROU,26.2,3-6 6-4 6-2,3,R32,102.0,9.0,2.0,82.0,57.0,41.0,15.0,14.0,7.0,9.0,9.0,1.0,102.0,79.0,47.0,14.0,13.0,13.0,16.0,9.0,1749.0,83.0,485.0,atp_matches_2000.csv
2000-308,Munich,Clay,32,A,20000501,2,103344,,,Ivan Ljubicic,R,193.0,CRO,21.1,103381,,WC,Andy Fahlke,R,185.0,GER,20.9,6-3 6-4,3,R32,75.0,14.0,0.0,58.0,31.0,26.0,16.0,10.0,4.0,5.0,4.0,6.0,68.0,43.0,28.0,10.0,9.0,11.0,14.0,86.0,476.0,185.0,180.0,atp_matches_2000.csv
2000-308,Munich,Clay,32,A,20000501,3,102562,,,Jiri Novak,R,190.0,CZE,25.1,102783,,,Rainer Schuettler,R,180.0,GER,24.0,6-1 3-2 RET,3,R32,48.0,1.0,1.0,36.0,25.0,21.0,7.0,6.0,1.0,1.0,2.0,3.0,47.0,27.0,18.0,6.0,7.0,5.0,8.0,42.0,822.0,68.0,583.0,atp_matches_2000.csv
2000-308,Munich,Clay,32,A,20000501,4,101792,8.0,,Slava Dosedel,R,183.0,CZE,29.7,102234,,WC,Oliver Gross,R,185.0,GER,26.8,6-3 6-2,3,R32,66.0,0.0,0.0,50.0,40.0,30.0,9.0,9.0,3.0,3.0,0.0,1.0,64.0,46.0,26.0,9.0,8.0,8.0,11.0,54.0,724.0,201.0,164.0,atp_matches_2000.csv
